commerce_1_desc; ''Commerce changes the fate and genius of nations.'' \n -Thomas Gray;;;;;;;;;;;;x,,
commerce_2_desc; ''Commerce with all nations, alliance with none, should be our motto.'' \n -Thomas Jefferson;;;;;;;;;;;;x,,
commerce_3_desc; ''Let the ruling classes tremble at a communist revolution. The proletarians have nothing to lose but their chains. They have a world to win. Workingmen of all countries, unite!'' \n - Karl Marx;;;;;;;;;;;;x,,
commerce_4_desc; ''Whoever controls the volume of money in any country is absolute master of all industry and commerce.'' \n -James A. Garfield;;;;;;;;;;;;x,,
commerce_5_desc; ''For all the social changes in China can be traced to their early beginnings in the days when the new tools or vehicles of commerce and locomotion first brought the Chinese people into unavoidable contact with the strange ways and novel goods of the Western peoples.'' \n -Hu Shih;;;;;;;;;;;;x,,
commerce_6_desc; ''The main purpose of the stock market is to make fools of as many men as possible.'' \n -Bernard Baruch;;;;;;;;;;;;x,,
culture_1_desc; ''A book is like a garden carried in the pocket'' \n -Chinese Proverb;;;;;;;;;;;;x,,
culture_2_desc; ''Not just in commerce but in the world of ideas too our age is putting on a veritable clearance sale. Everything can be had so dirt cheap that one begins to wonder whether in the end anyone will want to make a bid.'' \n -Søren Kierkegaard;;;;;;;;;;;;x,,
culture_3_desc; ''An American monkey, after getting drunk on brandy, would never touch it again, and thus is much wiser than most men.'' \n -Charles Darwin;;;;;;;;;;;;x,,
culture_4_desc; ''What progress we are making. In the Middle Ages they would have burned me. Now they are content with burning my books.'' \n -Sigmund Freud;;;;;;;;;;;;x,,
culture_5_desc; ''When it comes to mischief, it's not just those who are guilty who are responsible, but also those who do nothing to prevent it'' \n -Erich Kästner;;;;;;;;;;;;x,,
culture_6_desc; ''And yet we knew: \n Even the hatred of squalor \n Distorts one’s features. \n Even anger against injustice \n Makes the voice grow hoarse. \n We Who wished to lay the foundation for gentleness \n Could not ourselves be gentle. \n\n But you, when at last the time comes \n That man can aid his fellow man, \n Should think upon us \n With leniency.''\n -Bertolt Brecht: ''To Those Who Follow in Our Wake'';;;;;;;;;;;;x,,
industry_1_desc; ''The waterwheel accepts water and turns and gives it away, weeping.'' \n -Jalal ad-Din Muhammad Rumi;;;;;;;;;;;;x,,
industry_2_desc; ''A railroad is like a lie: you have to keep building it to make it stand.'' \n - Mark Twain;;;;;;;;;;;;x,,
industry_3_desc; ''The superstitions of our age are, \n the fear of Catholicism \n the fear of Pauperism \n the fear of immigration \n the fear of manufacturing interests \n the fear of radicalism or democracy \n and faith in the steam engine.'' \n -Ralph Waldo Emerson;;;;;;;;;;;;x,,
industry_4_desc; ''If you want to become a chemist, you will have to ruin your health. If you don't ruin your health studying, you won't accomplish anything these days in chemistry.'' \n -Justus von Liebig;;;;;;;;;;;;x,,
industry_5_desc; ''There is one rule for the industrialist and that is: Make the best quality of goods possible at the lowest cost possible, paying the highest wages possible.'' \n -Henry Ford;;;;;;;;;;;;x,,
industry_6_desc; ''Greed has poisoned men's souls, has barricaded the world with hate, has goose-stepped us into misery and bloodshed. We have developed speed, but we have shut ourselves in. Machinery that gives abundance has left us in want. Our knowledge has made us cynical, our cleverness hard and unkind. We think too much and feel too little. More than machinery, we need humanity. More than cleverness, we need kindness and gentleness. Without these qualities, life will be violent and all will be lost.'' \n -Charlie Chaplin: ''The Great Dictator'';;;;;;;;;;;;x,,
